movie_id,title,directors_x,genre,theater_date,stream_date,box_office,mpaa,runtime,studio,writer,full_synop,all_reviewers_average,num_all_reviewers,num_all_fresh,num_all_rotten,top_reviewers_average,num_top_reviewers,num_top_fresh,num_top_rotten,user_rating,num_users,simple_title,year,tconst,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors_y,writers
10243,The Sea Inside (Mar Adentro) (The Sea Within),Alejandro Amenábar,"Art House & International, Drama","Nov 14, 2004","May 17, 2005","$1,870,746",PG-13 (for intense depiction of mature thematic material),125.0,Fine Line Features,"Alejandro Amenábar, Mateo Gil","Two of the most talented figures in contemporary Spanish cinema -- actor Javier Bardem and director Alejandro Amenábar -- collaborate for this powerful drama, based on a true story. Ramón Sampedro (Javier Bardem) was a fisherman and part-time poet who, at the age of 26, suffered an accident while diving that left him a bedridden quadriplegic. Now 54, Ramón must depend on his family to survive -- his macho brother José (Celso Bugallo), José's wife, Manuela (Mabel Rivera), and their son, Javi (Tamar Novas). While grateful to his family and friends for their help, Ramón was always an active person, and as the years wore on, he has come to see his life as frustrating and pointless and wishes to die with what remains of his dignity. José, however, is bitterly opposed to the notion of assisted suicide, and Spanish laws would implicate anyone who helped Ramón end his own life, which is something Ramón does not want to do. Through Gené (Carla Segura), a friend who works with a ""Right to Die"" organization, Ramón is introduced to Julia (Belen Rueda), a lawyer he hopes will help him persuade the courts to let him end his own life. Julia is dealing with her own mortality issues since being diagnosed with a degenerative disease, and Ramón hopes her condition will make her arguments more persuasive. As Ramón and Julia work together on his case and help to prepare a book of his poems for publication, Ramón finds himself falling in love with his attorney, who happens to be married, but while his infatuation gives Julia second thoughts about the case, Ramón remains convinced that the greatest gift to him would be an end to his life. Javier Bardem's performance in The Sea Inside (aka Mar Adentro) earned him the Best Actor award at the 2004 Venice Film Festival.",7.6/10,133.0,112.0,21.0,7.5/10,40.0,33.0,7.0,4.1/5,"36,467",The Sea Inside,2004,tt0369702,8.0,72224,movie,The Sea Inside,Mar adentro,0,2004,\N,125,"Biography,Drama",nm0024622,"nm0024622,nm0317834"
18965,Story of a Love Affair (Cronaca di un amore),Michelangelo Antonioni,"Art House & International, Classics, Drama, Romance","Nov 25, 1950","Jun 28, 2005",,NR,90.0,Villani Film,,"Un industriale milanese ingaggia un investigatore per verificare se sua moglie Paola (Bosé) lo tradisce. Viene a galla così una passione giovanile della donna per un suo compagno di collegio, Guido (Girotti). Costui, resosi conto della situazione, rintraccia Paola per avvertirla e l'antica passione rinasce. Ma Paola adesso propone a Guido di uccidere il marito troppo curioso...",7.7/10,11.0,10.0,1.0,,,,,3.4/5,909,Story of a Love Affair,1950,tt0042355,7.1,2132,movie,Story of a Love Affair,Cronaca di un amore,0,1950,\N,98,"Crime,Drama,Romance",nm0000774,"nm0000774,nm0195371,nm1834297,nm0556255,nm0854502"
15906,Up and Down (Horem Pádem) (Loop the Loop),Jan Hrebejk,"Art House & International, Comedy, Drama","Sep 16, 2004","Jul 19, 2005",,"R (for language, sexual content and brief violence)",108.0,Sony Pictures Classics,"Jan Hrebejk, Petr Jarchovský","The often uncomfortable bonds of family intersect with the wary political and social allegiances of the Czech Republic following the collapse of the U.S.S.R. and the end of Soviet occupation in this drama from director Jan Hrebejk and screenwriter Petr Jarchovsky. Goran and Milan (Zdenek Suchy and Jan Budar) are criminals who, while ferrying a truckload of illegal aliens into the Czech Republic, discover that one of their cargo has misplaced a baby; looking to turn a profit wherever they can, they sell the lost child to Lubos and Eman (Marek Daniel and Pavel Liska), two petty thieves who run a black-market adoption agency. Among Lubos and Eman's clients are Miluska and Frantisek (Natasa Burger and Jiri Machacek), a barren and lonely couple who are unable to adopt due to Frantisek's criminal record, which amounts to a bout of drunken foolishness during a soccer game. Meanwhile, Martin Horecky (Petr Forman) is a Czech expatriate living in Australia who comes home for a visit following the death of his father, who abandoned the family before Martin was born. Circumstances prove not to be especially welcoming for Martin; his mother (Emilia Vasaryova), who has become poisoned with race hate, invites two guests for his homecoming dinner, a half-sister he's never met (Kristyna Liska-Bokova) and her mother, who was once Martin's girlfriend (Ingrid Timkova).",7.2/10,66.0,55.0,11.0,7.6/10,26.0,25.0,1.0,3.5/5,"1,174",Up and Down,2004,tt0401488,7.0,1786,movie,Up and Down,Horem pádem,0,2004,\N,108,"Comedy,Drama",nm0398575,"nm0398575,nm0418588"
21723,The Color of Lies (Au coeur du mensonge),Claude Chabrol,"Art House & International, Drama, Mystery & Suspense","Dec 31, 1999","Aug 2, 2005",,NR,108.0,MK2 Productions,"Claude Chabrol, Odile Barski","This thriller from veteran director Claude Chabrol is a tense suspense drama, leavened with sly humor, about the fallout from a shocking crime in a small town. Frederique Lesage (Valeria Bruni-Tedeschi), the new chief of police in a cozy and fashionable seaside community in Brittany, soon finds her job more eventful than she expected when a ten-year-old girl is found raped and murdered. The last person to see her alive was René Sterne (Jacques Gamblin), a cynical and once-famous artist who has fallen on hard times and gives drawing lessons to children to make ends meet. René, who is passionately devoted to his wife (Sandrine Bonnaire), a nurse whose perpetual good cheer is the polar opposite of his personality, quickly becomes the prime suspect in the absence of any real clues. Meanwhile, Frederique becomes better acquainted with the eccentric residents of the town, including a self-important TV journalist (Antoine de Caunes), a small-time crook who fences stolen goods (Pierre Marlot), and a curious pair of married shopkeepers (Bulle Ogier and Noel Simsolo). Chabrol's son Matthieu Chabrol composed the score for this film.",6.8/10,5.0,5.0,0.0,,,,,3.1/5,819,The Color of Lies,1999,tt0164368,7.0,1854,movie,The Color of Lies,Au coeur du mensonge,0,1999,\N,113,"Crime,Drama",nm0001031,"nm0058286,nm0001031"
12853,Downfall (Der Untergang),Oliver Hirschbiegel,"Art House & International, Drama","Dec 31, 2004","Aug 2, 2005","$5,475,810","R (for strong violence, disturbing images and some nudity)",150.0,Newmarket Films,Bernd Eichinger,"In the dead of a November night in 1942, SS officers through the woods escort a group of young women to Wolf's Lair, Hitler's headquarters in Eastern Prussia. They are candidates for the post of personal secretary to the Fuehrer. Among them is 22-year-old Traudl Junge, a fresh-faced girl from Munich. Traudl is chosen for the job and she is overcome with joy at the thought of serving beside her Fuehrer. BERLIN, APRIL 20, 1945: Hitler has retreated to a bunker system under the German Chancellery. Traudl Junge is asleep in her room, deep beneath the ground. She is awakened by tremors from artillery fire. The enemy is getting closer. Charting the last 10 days of Hitler's life, from his 56th birthday on April 20th, 1945 to his suicide on April 30th, the film uses multiple characters to show the chaos of a country coming apart at the seams, from Hitler's henchman under the streets of Berlin, to the soldiers and civilians fighting and dying as the Soviet Army ravaged the city above.",8/10,138.0,125.0,13.0,7.3/10,33.0,27.0,6.0,4.2/5,"70,294",Downfall,2004,tt0363163,8.2,299952,movie,Downfall,Der Untergang,0,2004,\N,156,"Biography,Drama,History",nm0386570,"nm0251536,nm0275264,nm0432622,nm0612199"
770674128,Black Girl (La noire de...),Ousmane Sembène,"Art House & International, Drama","Jan 1, 1966","Nov 22, 2005",,NR,60.0,,,"The first major work of Senegalese director Ousmane Sembene, this 1966 film is widely recognized as one of the founding works of African cinema. Diouanne Therese N'Bissine Diop, a young Senegalese woman, is employed as a governess for a French family in the city of Dakar. She soon becomes disillusioned when the family travels to the Riviera, where her comfortable duties as a nanny in a wealthy household are replaced by the drudgery and indignities of a maid. In a series of escalating confrontations with her mistress (Anne-Marie Jelinek), Diouanne is painfully reminded of her racial identity. She is caught in the tension between the French upper-class and post-colonial West Africa and finds herself alienated from both worlds. Along with narration and dialogue in French, this film also shares the sparse tone and visual style of French cinema of its period. Nevertheless, the influence of Sembene's European counterparts does not diminish this subtle but striking examination of racial and cultural prejudice. ~ Jonathan E. Laxamana, Rovi",8.1/10,20.0,19.0,1.0,7.4/10,7.0,6.0,1.0,3.8/5,632,Black Girl,1966,tt0060758,7.5,2461,movie,Black Girl,La noire de...,0,1966,\N,65,Drama,nm0783733,nm0783733
20444,Wall (Mur),Simone Bitton,"Art House & International, Documentary, Special Interest","Jan 22, 2004","Nov 22, 2005",,NR,96.0,Lifesize Entertainment,Simone Bitton,"In the summer of 2002, Israeli prime minister Ariel Sharon ordered the construction of a massive security wall, which would clearly define the border between Israel and Palestine and prevent Palestinian forces from easily entering Israeli territory. While the wall follows the nation's official borderlines, it cuts through neighborhoods, gardens, farmlands and others areas, serving as an ugly and divisive reminder of the ongoing conflict and ultimately trapping people on both sides within the barrier. Documentary filmmaker Simone Bitton, a Jew born in Morocco who identifies with both Israeli and Arab cultures, examines the long and costly process of building this fence in Wall (aka Mur), which offers a visual record of the barrier's emergence and features interview with the people who build it, as well as those forced to live in its shadow. Wall was screened as part of the 2005 Sundance Film Festival.",5.9/10,31.0,21.0,10.0,5.9/10,12.0,8.0,4.0,3.4/5,781,Wall,2004,tt0413018,6.7,257,movie,Wall,Mur,0,2004,\N,96,Documentary,nm0084585,nm0084585
397368789,She-Wolf of London (The Curse of the Allenbys),Jean Yarbrough,"Classics, Horror, Mystery & Suspense","May 17, 1946","Mar 29, 2005",,NR,62.0,Universal Studios,George Bricker,"In this thriller, set in early 20th-century London, a woman tells her innocent young niece that the blood of the werewolf flows through her veins and that she is responsible for a series of recent murders. The distraught lass immediately breaks off her engagement, but her devoted lover begin investigating.",4.1/10,6.0,1.0,5.0,,,,,2.6/5,797,She-Wolf of London,1946,tt0038934,5.3,1956,movie,She-Wolf of London,She-Wolf of London,0,1946,\N,61,"Crime,Horror,Mystery",nm0946391,"nm0108579,nm0044831"
770671927,Accattone (The Procurer) (The Scrounger),Pier Paolo Pasolini,"Art House & International, Drama","Aug 31, 1961","Apr 5, 2005",,NR,116.0,Water Bearer Films Inc.,"Pier Paolo Pasolini, Sergio Citti","A pimp from a remote, rural Italian province attempts to reform after falling in love with a virtuous young woman but soon faces disappointment and reverts to a life of violent crime. Nonprofessional actors and real locations add authenticity to this drama, the debut of acclaimed director Pier Paolo Pasolini.",7.7/10,14.0,14.0,0.0,,,,,4.1/5,"1,431",Accattone,1961,tt0054599,7.8,6533,movie,Accattone,Accattone,0,1961,\N,117,Drama,nm0001596,"nm0001596,nm0162952"
12413,The Cat o' Nine Tails (Il gatto a nove code),Dario Argento,"Art House & International, Drama, Horror, Mystery & Suspense","Feb 11, 1971","Mar 29, 2005",,R,102.0,Blue Underground,"Dardano Sacchetti, Dario Argento","In this flawed mystery-thriller from flamboyant horror director Dario Argento, Karl Malden portrays a blind man who joins forces with a reporter (James Franciscus) to catch a killer with an extra chromosome. Much of the action occurs at a research hospital, where the killer seeks to conceal the original crime with still more murders. Easily the least interesting of Argento's early thrillers (which include the superior L'Uccello dalle Piume di Cristallo and Quattro Mosche di Velluto Grigio), this film seems almost a parody of the genre at times, with preposterous coincidences and bogus Freudian analysis substituting for genuine mystery. Those familiar with the director's work may find it difficult to believe that Argento was responsible, but some undeniable stylistic touches -- such as one victim's wallpaper resembling a blood-splattered wall -- reveal that even a genius can make bad films. Ennio Morricone's soundtrack and a cast including Catherine Spaak and Pier Paolo Capponi offer little relief. The American version is missing approximately twenty minutes. ~ Robert Firsching, Rovi",6.4/10,21.0,17.0,4.0,,,,,3.3/5,"4,127",The Cat o' Nine Tails,1971,tt0065761,6.7,8206,movie,The Cat o' Nine Tails,Il gatto a nove code,0,1971,\N,112,"Horror,Mystery,Thriller",nm0000783,"nm0000783,nm0172826,nm0332417,nm0908550"
351524597,20 Centimeters (20 Centimetres) (20 centímetros),Ramón Salazar,"Art House & International, Comedy, Drama, Musical & Performing Arts","Jun 10, 2005","Apr 12, 2005",,NR,113.0,TLA Releasing,Ramón Salazar,"A fantasy-prone transvestite who is looking to make the leap to transsexual status imagines that he is the star of a lavish universe punctuated by elaborate musical numbers in director Ramon Salazar's stylish sophomore feature. Adolfo (Monica Cervera) is a die-hard romantic who currently shares a cramped apartment with Tomas (Miguel O'Dogherty). Though he was born a man, Adolfo prefers to go by the name Marieta, and is currently stashing away the money needed to shed the male appendage that is holding him back from full womanhood. Sex-change operations don't come cheap, though, and in order to raise said money Marieta must first land a decent-paying job. Though one successful interview does find Marieta hired as a railroad-station cleaner, the exhausted worker immediately falls asleep on the job and is quickly fired for doing so. It is in his sleep that Marieta truly comes alive, though, and after falling asleep during a conversation at a nearby market, the dreamland Ginger Rogers is pulled to safety by handsome stock boy El Reponedor (Pablo Puyol). As an intensely sexual relationship begins to develop between Marieta and El Reponedor, the aspiring transsexual discovers that even if he himself doesn't appreciate his one defining male characteristic, there are others out there who most certainly do.",5.9/10,16.0,7.0,9.0,5.5/10,7.0,2.0,5.0,3.9/5,"1,106",20 Centimeters,2005,tt0421528,6.5,1709,movie,20 Centimeters,20 centímetros,0,2005,\N,112,"Comedy,Musical",nm0757749,nm0757749
